"id","base_id","product","language","region","theme","text","character_count","multilingual_message","cta","destination_url","tracking_url","channel","status","planned_at","published_at","notes"
"COIN-007-en","COIN-007","AI Coin Collection Scanner","en","","Organize","One photo folder is not the same as a coin inventory.

Create records you can review, edit and save to Excel or CSV.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","235","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-008-en","COIN-008","AI Coin Collection Scanner","en","","Organize","A collection becomes easier to manage when each coin has a place in an inventory.

The Browser Beta is designed to help with that first practical step.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","270","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-009-en","COIN-009","AI Coin Collection Scanner","en","","Organize","Coin collecting creates information: country, denomination, year, photos, notes and research leads.

Keep that information together in a structured inventory.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","277","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-010-en","COIN-010","AI Coin Collection Scanner","en","","Organize","Before adding more coins, it can help to understand the collection you already own.

Turn your photos into an inventory you can continue improving.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","266","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-011-en","COIN-011","AI Coin Collection Scanner","en","","Photos","Photographing several coins at once? Keep them in the same positions when you turn them over.

That makes front and reverse photos much easier to match.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","271","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-012-en","COIN-012","AI Coin Collection Scanner","en","","Photos","Simple photo habit: number your coin photos as you work.

It makes later checking and matching much easier, especially with larger collections.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","262","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-013-en","COIN-013","AI Coin Collection Scanner","en","","Photos","For grouped coin photos, position matters.

Keep the layout unchanged between the front and reverse shot so the two sides can be paired more reliably.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","269","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-014-en","COIN-014","AI Coin Collection Scanner","en","","Photos","Clear photos make a better starting point for coin research.

Use even light, avoid heavy reflections and keep important details visible.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","256","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-015-en","COIN-015","AI Coin Collection Scanner","en","","Photos","Do not pile coins on top of each other for an inventory photo.

Visible edges, dates and designs give you much more useful records to work with.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","263","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-016-en","COIN-016","AI Coin Collection Scanner","en","","Photos","A consistent photo routine saves work later.

Front photo → keep positions → turn coins → reverse photo → continue with the next group.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","254","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-017-en","COIN-017","AI Coin Collection Scanner","en","","Photos","Large collection? Work in manageable photo groups instead of trying to document everything at once.

A repeatable process beats a perfect one-day project.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","273","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-018-en","COIN-018","AI Coin Collection Scanner","en","","Photos","If a coin is worth researching further, better photos help.

Capture enough detail to compare it later with qualified public reference sources.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","262","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-019-en","COIN-019","AI Coin Collection Scanner","en","","Photos","Your camera roll can become part of a useful collecting workflow.

Photograph, organize, review and export instead of leaving the images unnamed.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","264","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-020-en","COIN-020","AI Coin Collection Scanner","en","","Photos","Good matching starts when the photo is taken.

For multiple coins, keep every coin in the same position between front and reverse images.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","256","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-021-en","COIN-021","AI Coin Collection Scanner","en","","Research","Not every coin needs the same amount of research.

The Browser Beta can help you mark records that deserve a closer look.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","240","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-022-en","COIN-022","AI Coin Collection Scanner","en","","Research","Interesting coin? Treat the inventory as a research starting point, not a valuation certificate.

Check promising records against qualified public sources.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","274","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-023-en","COIN-023","AI Coin Collection Scanner","en","","Research","Coin identification can require details that a single photo does not show.

Use the Beta to organize observations and decide what deserves further research.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","275","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-024-en","COIN-024","AI Coin Collection Scanner","en","","Research","A research-priority label is useful because your time is limited.

Focus deeper checking on the coins that actually raise questions.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","251","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-025-en","COIN-025","AI Coin Collection Scanner","en","","Research","Country, denomination and year can point you toward better reference sources.

A structured record makes that follow-up research easier.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","255","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-026-en","COIN-026","AI Coin Collection Scanner","en","","Research","The Browser Beta does not promise rarity or value.

It helps create an inventory and flag records that may be worth investigating further.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","257","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-027-en","COIN-027","AI Coin Collection Scanner","en","","Research","Good collecting software should separate facts from guesses.

Record what you can see, then use reliable sources for deeper identification and research.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","271","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-028-en","COIN-028","AI Coin Collection Scanner","en","","Research","Sometimes the best result is not an instant answer.

It is a well-organized record that tells you exactly what still needs checking.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","251","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-029-en","COIN-029","AI Coin Collection Scanner","en","","Research","A coin that looks unusual is a reason to research — not proof that it is rare.

Use the inventory to keep those leads organized.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","247","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-030-en","COIN-030","AI Coin Collection Scanner","en","","Research","Public reference sources are most useful when you already know which records need attention.

That is why research priority is part of the workflow.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","267","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-031-en","COIN-031","AI Coin Collection Scanner","en","","Export","Prefer Excel? Export your coin inventory and continue working with familiar spreadsheet tools.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","213","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-032-en","COIN-032","AI Coin Collection Scanner","en","","Export","Need a simple portable format? CSV export is available too.

Your inventory is meant to remain useful outside the Browser Beta.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","246","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-033-en","COIN-033","AI Coin Collection Scanner","en","","Export","A coin inventory becomes more useful when you can take the data with you.

Review your records, then save them to Excel or CSV.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","246","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-034-en","COIN-034","AI Coin Collection Scanner","en","","Export","The Browser Beta is not an Excel application.

Excel is an export option so your structured inventory can continue in a familiar format.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","255","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-035-en","COIN-035","AI Coin Collection Scanner","en","","Export","Build the records in the browser. Save the inventory afterwards.

Excel and CSV exports keep the workflow practical and portable.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","248","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-036-en","COIN-036","AI Coin Collection Scanner","en","","Beta","I am building AI Coin Collection Scanner for collectors who want a simpler way to inventory coins from photos.

The Browser Beta is deliberately focused on organization and research support.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","309","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-037-en","COIN-037","AI Coin Collection Scanner","en","","Beta","Beta means useful now, still improving.

Try the coin inventory workflow and tell me which part would save you the most time.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","244","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-038-en","COIN-038","AI Coin Collection Scanner","en","","Beta","This tool does not claim to authenticate coins or guarantee identification, rarity or value.

It is built to help organize a collection and support further research.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","284","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-039-en","COIN-039","AI Coin Collection Scanner","en","","Beta","The goal is simple: make the first stage of documenting a coin collection less messy.

Photos in. Structured records out. Review and export when ready.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","270","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-040-en","COIN-040","AI Coin Collection Scanner","en","","Beta","Collectors often have plenty of photos but no consistent inventory.

That gap is what this Browser Beta is designed to tackle.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","245","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-041-en","COIN-041","AI Coin Collection Scanner","en","","Beta","I would rather make a focused coin inventory tool useful than fill it with features collectors do not need.

Beta feedback helps decide what comes next.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.","244","🌍 English version available now.","Feedback welcome by DM.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-042-en","COIN-042","AI Coin Collection Scanner","en","","Beta","What would you most want added to a coin collection inventory tool?

Better research support, easier photo matching, richer exports, or something else?

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","270","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-043-en","COIN-043","AI Coin Collection Scanner","en","","Beta","If you have a small coin collection, test the workflow on a few coins first.

If it feels useful there, scale it to the rest of your collection.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","263","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-044-en","COIN-044","AI Coin Collection Scanner","en","","Beta","Testing with real collections matters more than designing for imaginary perfect photos.

That is why collector feedback is valuable during Beta.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.","236","🌍 English version available now.","Feedback welcome by DM.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-045-en","COIN-045","AI Coin Collection Scanner","en","","Beta","AI Coin Collection Scanner is a Browser Beta for inventory assistance — not a professional grading or valuation service.

Use it to organize first and research responsibly.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","291","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-046-en","COIN-046","AI Coin Collection Scanner","en","","Collector tip","Collector tip: keep a short note on why a coin needs more research.

Future you will know exactly what question you were trying to answer.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","257","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-047-en","COIN-047","AI Coin Collection Scanner","en","","Collector tip","Collector tip: do not wait until your collection is huge to start an inventory.

A simple structure is much easier to maintain than to reconstruct later.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","272","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-048-en","COIN-048","AI Coin Collection Scanner","en","","Collector tip","Collector tip: photograph the same way each time.

Consistency makes comparing, matching and reviewing coins much easier.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","240","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-049-en","COIN-049","AI Coin Collection Scanner","en","","Collector tip","Collector tip: separate inventory work from valuation research.

First document the collection. Then spend research time where it matters.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","257","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
"COIN-050-en","COIN-050","AI Coin Collection Scanner","en","","Collector tip","Collector tip: keep original photos even after creating your inventory.

They remain useful when you want to inspect a detail again later.

Try the Browser Beta 👇
https://bit.ly/AICoinScannerApp

🌍 English version available now.

DM me with your feedback.","257","🌍 English version available now.","DM me with your feedback.","https://bit.ly/AICoinScannerApp","https://bit.ly/AICoinScannerApp","threads","SOURCE","","",""
